"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/27/2023","AQS","361099991","1","0.041","ppm","38","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"10/28/2023","AQS","361099991","1","0.021","ppm","19","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"10/29/2023","AQS","361099991","1","0.022","ppm","20","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"10/30/2023","AQS","361099991","1","0.027","ppm","25","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"10/31/2023","AQS","361099991","1","0.033","ppm","31","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/01/2023","AQS","361099991","1","0.028","ppm","26","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/02/2023","AQS","361099991","1","0.031","ppm","29","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/03/2023","AQS","361099991","1","0.04","ppm","37","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/04/2023","AQS","361099991","1","0.045","ppm","42","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/05/2023","AQS","361099991","1","0.033","ppm","31","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/06/2023","AQS","361099991","1","0.038","ppm","35","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/07/2023","AQS","361099991","1","0.029","ppm","27","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/08/2023","AQS","361099991","1","0.033","ppm","31","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/09/2023","AQS","361099991","1","0.03","ppm","28","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/10/2023","AQS","361099991","1","0.032","ppm","30","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/11/2023","AQS","361099991","1","0.03","ppm","28","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/12/2023","AQS","361099991","1","0.036","ppm","33","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/13/2023","AQS","361099991","1","0.031","ppm","29","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/14/2023","AQS","361099991","1","0.027","ppm","25","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/15/2023","AQS","361099991","1","0.035","ppm","32","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/16/2023","AQS","361099991","1","0.046","ppm","43","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/17/2023","AQS","361099991","1","0.042","ppm","39","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/18/2023","AQS","361099991","1","0.03","ppm","28","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/19/2023","AQS","361099991","1","0.03","ppm","28","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/20/2023","AQS","361099991","1","0.031","ppm","29","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/21/2023","AQS","361099991","1","0.028","ppm","26","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/22/2023","AQS","361099991","1","0.024","ppm","22","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/23/2023","AQS","361099991","1","0.027","ppm","25","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/24/2023","AQS","361099991","1","0.035","ppm","32","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/25/2023","AQS","361099991","1","0.035","ppm","32","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/26/2023","AQS","361099991","1","0.035","ppm","32","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/27/2023","AQS","361099991","1","0.031","ppm","29","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/28/2023","AQS","361099991","1","0.031","ppm","29","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/29/2023","AQS","361099991","1","0.029","ppm","27","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"11/30/2023","AQS","361099991","1","0.037","ppm","34","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/01/2023","AQS","361099991","1","0.033","ppm","31","Connecticut Hill","13","76.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/09/2023","AQS","361099991","1","0.035","ppm","32","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/10/2023","AQS","361099991","1","0.025","ppm","23","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/11/2023","AQS","361099991","1","0.031","ppm","29","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/12/2023","AQS","361099991","1","0.028","ppm","26","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/13/2023","AQS","361099991","1","0.035","ppm","32","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/14/2023","AQS","361099991","1","0.032","ppm","30","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/15/2023","AQS","361099991","1","0.04","ppm","37","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/16/2023","AQS","361099991","1","0.033","ppm","31","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/17/2023","AQS","361099991","1","0.031","ppm","29","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/18/2023","AQS","361099991","1","0.028","ppm","26","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/19/2023","AQS","361099991","1","0.035","ppm","32","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/20/2023","AQS","361099991","1","0.029","ppm","27","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/21/2023","AQS","361099991","1","0.031","ppm","29","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/22/2023","AQS","361099991","1","0.024","ppm","22","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/23/2023","AQS","361099991","1","0.021","ppm","19","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/24/2023","AQS","361099991","1","0.018","ppm","17","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/25/2023","AQS","361099991","1","0.031","ppm","29","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/26/2023","AQS","361099991","1","0.03","ppm","28","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/27/2023","AQS","361099991","1","0.033","ppm","31","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/28/2023","AQS","361099991","1","0.032","ppm","30","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/29/2023","AQS","361099991","1","0.023","ppm","21","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
"12/30/2023","AQS","361099991","1","0.027","ppm","25","Connecticut Hill","17","100.0000","44201","Ozone","047","27060","Ithaca, NY","36","New York","109","Tompkins","42.4006","-76.6538"
