"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/27/2023","AQS","350011013","1","9.4","ug/m3 LC","52","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"01/28/2023","AQS","350011013","1","14.2","ug/m3 LC","61","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"01/29/2023","AQS","350011013","1","12.1","ug/m3 LC","57","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"01/30/2023","AQS","350011013","1","9.4","ug/m3 LC","52","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"01/31/2023","AQS","350011013","1","5.9","ug/m3 LC","33","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/01/2023","AQS","350011013","1","3.9","ug/m3 LC","22","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/02/2023","AQS","350011013","1","9.2","ug/m3 LC","51","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/03/2023","AQS","350011013","1","11.6","ug/m3 LC","56","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/04/2023","AQS","350011013","1","12.7","ug/m3 LC","58","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/05/2023","AQS","350011013","1","10.5","ug/m3 LC","54","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/06/2023","AQS","350011013","1","6.3","ug/m3 LC","35","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/07/2023","AQS","350011013","1","4.6","ug/m3 LC","26","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/08/2023","AQS","350011013","1","7.1","ug/m3 LC","39","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/09/2023","AQS","350011013","1","8.2","ug/m3 LC","46","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/10/2023","AQS","350011013","1","11.6","ug/m3 LC","56","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/11/2023","AQS","350011013","1","14.6","ug/m3 LC","61","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/12/2023","AQS","350011013","1","8.3","ug/m3 LC","46","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/13/2023","AQS","350011013","1","5.7","ug/m3 LC","32","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/14/2023","AQS","350011013","1","2.6","ug/m3 LC","14","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/15/2023","AQS","350011013","1","3.2","ug/m3 LC","18","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/16/2023","AQS","350011013","1","4.8","ug/m3 LC","27","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/17/2023","AQS","350011013","1","10.5","ug/m3 LC","54","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/18/2023","AQS","350011013","1","12.2","ug/m3 LC","57","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/19/2023","AQS","350011013","1","11.7","ug/m3 LC","56","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/20/2023","AQS","350011013","1","6.2","ug/m3 LC","34","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/21/2023","AQS","350011013","1","7.7","ug/m3 LC","43","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/22/2023","AQS","350011013","1","5.8","ug/m3 LC","32","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/23/2023","AQS","350011013","1","7.5","ug/m3 LC","42","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/24/2023","AQS","350011013","1","5.5","ug/m3 LC","31","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/25/2023","AQS","350011013","1","8.5","ug/m3 LC","47","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/26/2023","AQS","350011013","1","6.9","ug/m3 LC","38","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/27/2023","AQS","350011013","1","6.4","ug/m3 LC","36","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"02/28/2023","AQS","350011013","1","4.6","ug/m3 LC","26","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/01/2023","AQS","350011013","1","3.9","ug/m3 LC","22","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/02/2023","AQS","350011013","1","2.9","ug/m3 LC","16","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/03/2023","AQS","350011013","1","8.1","ug/m3 LC","45","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/04/2023","AQS","350011013","1","6.2","ug/m3 LC","34","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/05/2023","AQS","350011013","1","5.5","ug/m3 LC","31","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/06/2023","AQS","350011013","1","4.8","ug/m3 LC","27","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/07/2023","AQS","350011013","1","5.1","ug/m3 LC","28","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/08/2023","AQS","350011013","1","5.1","ug/m3 LC","28","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/09/2023","AQS","350011013","1","5.6","ug/m3 LC","31","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/10/2023","AQS","350011013","1","4","ug/m3 LC","22","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/11/2023","AQS","350011013","1","2.2","ug/m3 LC","12","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/12/2023","AQS","350011013","1","2.6","ug/m3 LC","14","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/13/2023","AQS","350011013","1","4","ug/m3 LC","22","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/14/2023","AQS","350011013","1","4.8","ug/m3 LC","27","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/15/2023","AQS","350011013","1","3.7","ug/m3 LC","21","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/16/2023","AQS","350011013","1","1.9","ug/m3 LC","11","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/17/2023","AQS","350011013","1","4.5","ug/m3 LC","25","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/18/2023","AQS","350011013","1","5.2","ug/m3 LC","29","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/19/2023","AQS","350011013","1","5.9","ug/m3 LC","33","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/20/2023","AQS","350011013","1","5","ug/m3 LC","28","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/21/2023","AQS","350011013","1","5.9","ug/m3 LC","33","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/22/2023","AQS","350011013","1","4.6","ug/m3 LC","26","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/23/2023","AQS","350011013","1","3.7","ug/m3 LC","21","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/24/2023","AQS","350011013","1","5.9","ug/m3 LC","33","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/25/2023","AQS","350011013","1","4.5","ug/m3 LC","25","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/26/2023","AQS","350011013","1","5.7","ug/m3 LC","32","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/27/2023","AQS","350011013","1","5.8","ug/m3 LC","32","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/28/2023","AQS","350011013","1","7.4","ug/m3 LC","41","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/30/2023","AQS","350011013","1","7.1","ug/m3 LC","39","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"03/31/2023","AQS","350011013","1","2.2","ug/m3 LC","12","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/01/2023","AQS","350011013","1","5.2","ug/m3 LC","29","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/02/2023","AQS","350011013","1","4.3","ug/m3 LC","24","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/03/2023","AQS","350011013","1","3.9","ug/m3 LC","22","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/04/2023","AQS","350011013","1","9.7","ug/m3 LC","52","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/05/2023","AQS","350011013","1","4.4","ug/m3 LC","24","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/06/2023","AQS","350011013","1","4.5","ug/m3 LC","25","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/07/2023","AQS","350011013","1","9.1","ug/m3 LC","51","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/08/2023","AQS","350011013","1","6.3","ug/m3 LC","35","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/09/2023","AQS","350011013","1","4.7","ug/m3 LC","26","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/10/2023","AQS","350011013","1","6.2","ug/m3 LC","34","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/11/2023","AQS","350011013","1","6.6","ug/m3 LC","37","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/12/2023","AQS","350011013","1","6.3","ug/m3 LC","35","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/13/2023","AQS","350011013","1","5.2","ug/m3 LC","29","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/14/2023","AQS","350011013","1","4.9","ug/m3 LC","27","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/15/2023","AQS","350011013","1","7.9","ug/m3 LC","44","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/16/2023","AQS","350011013","1","9.4","ug/m3 LC","52","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/17/2023","AQS","350011013","1","7","ug/m3 LC","39","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/18/2023","AQS","350011013","1","6.8","ug/m3 LC","38","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/19/2023","AQS","350011013","1","10.4","ug/m3 LC","53","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/20/2023","AQS","350011013","1","7.6","ug/m3 LC","42","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/21/2023","AQS","350011013","1","4.9","ug/m3 LC","27","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/22/2023","AQS","350011013","1","4.5","ug/m3 LC","25","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/23/2023","AQS","350011013","1","6.2","ug/m3 LC","34","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/24/2023","AQS","350011013","1","5.8","ug/m3 LC","32","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/25/2023","AQS","350011013","1","6","ug/m3 LC","33","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/26/2023","AQS","350011013","1","3.4","ug/m3 LC","19","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/27/2023","AQS","350011013","1","3.3","ug/m3 LC","18","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/28/2023","AQS","350011013","1","4.1","ug/m3 LC","23","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/29/2023","AQS","350011013","1","4.9","ug/m3 LC","27","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"04/30/2023","AQS","350011013","1","7.2","ug/m3 LC","40","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/01/2023","AQS","350011013","1","7.1","ug/m3 LC","39","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/02/2023","AQS","350011013","1","8.4","ug/m3 LC","47","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/03/2023","AQS","350011013","1","5.9","ug/m3 LC","33","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/04/2023","AQS","350011013","1","6.2","ug/m3 LC","34","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/05/2023","AQS","350011013","1","5.3","ug/m3 LC","29","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/06/2023","AQS","350011013","1","4.6","ug/m3 LC","26","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/07/2023","AQS","350011013","1","4.2","ug/m3 LC","23","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/08/2023","AQS","350011013","1","5.3","ug/m3 LC","29","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/09/2023","AQS","350011013","1","5.7","ug/m3 LC","32","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/10/2023","AQS","350011013","1","9.4","ug/m3 LC","52","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/11/2023","AQS","350011013","1","6.7","ug/m3 LC","37","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
"05/12/2023","AQS","350011013","1","8.1","ug/m3 LC","45","NORTH VALLEY","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.193240000889","-106.613815"
